sample_id	chrom	start	end	label	source
10251	chr14	84209847	84210871	0	non_cpg_random
10252	chr14	24398590	24399614	1	cpg_centered
10253	chr14	98516891	98517915	0	non_cpg_random
10254	chr14	50088784	50089808	0	non_cpg_random
10255	chr14	72899967	72900991	0	non_cpg_random
10256	chr14	20632269	20633293	1	cpg_centered
10257	chr14	78973601	78974625	0	non_cpg_random
10258	chr14	46595647	46596671	0	non_cpg_random
10259	chr14	60339985	60341009	0	non_cpg_random
10260	chr14	57489381	57490405	0	non_cpg_random
10261	chr14	30025664	30026688	0	non_cpg_random
10262	chr14	106398555	106399579	1	cpg_centered
10263	chr14	23567016	23568040	1	cpg_centered
10264	chr14	88902163	88903187	0	non_cpg_random
10265	chr14	49598794	49599818	1	cpg_centered
10266	chr14	88445759	88446783	0	non_cpg_random
10267	chr14	100292174	100293198	1	cpg_centered
10268	chr14	70045664	70046688	1	cpg_centered
10269	chr14	99644664	99645688	1	cpg_centered
10270	chr14	88387551	88388575	0	non_cpg_random
10271	chr14	68922717	68923741	0	non_cpg_random
10272	chr14	50011398	50012422	0	non_cpg_random
10273	chr14	65102001	65103025	1	cpg_centered
10274	chr14	69726482	69727506	1	cpg_centered
10275	chr14	101364644	101365668	1	cpg_centered
10276	chr14	63852804	63853828	1	cpg_centered
10277	chr14	53781618	53782642	0	non_cpg_random
10278	chr14	104220417	104221441	1	cpg_centered
10279	chr14	42875612	42876636	0	non_cpg_random
10280	chr14	33799974	33800998	1	cpg_centered
10281	chr14	106741314	106742338	0	non_cpg_random
10282	chr14	54440686	54441710	1	cpg_centered
10283	chr14	90060967	90061991	1	cpg_centered
10284	chr14	35650100	35651124	0	non_cpg_random
10285	chr14	77467404	77468428	0	non_cpg_random
10286	chr14	54336853	54337877	0	non_cpg_random
10287	chr14	36506725	36507749	0	non_cpg_random
10288	chr14	51124739	51125763	0	non_cpg_random
10289	chr14	48177895	48178919	0	non_cpg_random
10290	chr14	20622595	20623619	1	cpg_centered
10291	chr14	58244394	58245418	1	cpg_centered
10292	chr14	70342998	70344022	0	non_cpg_random
10293	chr14	72892641	72893665	1	cpg_centered
10294	chr14	56325455	56326479	0	non_cpg_random
10295	chr14	100005509	100006533	0	non_cpg_random
10296	chr14	96950761	96951785	0	non_cpg_random
10297	chr14	104864733	104865757	1	cpg_centered
10298	chr14	24366297	24367321	1	cpg_centered
10299	chr14	105599952	105600976	1	cpg_centered
10300	chr14	70641441	70642465	1	cpg_centered
10301	chr14	96039007	96040031	1	cpg_centered
10302	chr14	89735291	89736315	0	non_cpg_random
10303	chr14	41003321	41004345	0	non_cpg_random
10304	chr15	20197888	20198912	0	non_cpg_random
10305	chr15	70097716	70098740	1	cpg_centered
10306	chr15	34436716	34437740	1	cpg_centered
10307	chr15	78540125	78541149	1	cpg_centered
10308	chr15	82333852	82334876	1	cpg_centered
10309	chr15	78799858	78800882	1	cpg_centered
10310	chr15	40108364	40109388	1	cpg_centered
10311	chr15	61546069	61547093	0	non_cpg_random
10312	chr15	73211309	73212333	0	non_cpg_random
10313	chr15	50841176	50842200	0	non_cpg_random
10314	chr15	41774149	41775173	1	cpg_centered
10315	chr15	41558352	41559376	1	cpg_centered
10316	chr15	68578452	68579476	1	cpg_centered
10317	chr15	39884339	39885363	0	non_cpg_random
10318	chr15	65067433	65068457	1	cpg_centered
10319	chr15	45022662	45023686	1	cpg_centered
10320	chr15	60398108	60399132	1	cpg_centered
10321	chr15	37101243	37102267	1	cpg_centered
10322	chr15	100511677	100512701	0	non_cpg_random
10323	chr15	21040119	21041143	0	non_cpg_random
10324	chr15	64823579	64824603	1	cpg_centered
10325	chr15	57397160	57398184	0	non_cpg_random
10326	chr15	66568842	66569866	0	non_cpg_random
10327	chr15	25596344	25597368	1	cpg_centered
10328	chr15	27567949	27568973	0	non_cpg_random
10329	chr15	97686634	97687658	0	non_cpg_random
10330	chr15	23407173	23408197	0	non_cpg_random
10331	chr15	96409082	96410106	1	cpg_centered
10332	chr15	83880268	83881292	0	non_cpg_random
10333	chr15	85668440	85669464	0	non_cpg_random
10334	chr15	57680215	57681239	0	non_cpg_random
10335	chr15	93051723	93052747	1	cpg_centered
10336	chr15	17758340	17759364	0	non_cpg_random
10337	chr15	22645899	22646923	0	non_cpg_random
10338	chr15	19898655	19899679	1	cpg_centered
10339	chr15	96361145	96362169	1	cpg_centered
10340	chr15	91915730	91916754	1	cpg_centered
10341	chr15	100395693	100396717	0	non_cpg_random
10342	chr15	31869969	31870993	1	cpg_centered
10343	chr15	93109161	93110185	1	cpg_centered
10344	chr15	60368843	60369867	0	non_cpg_random
10345	chr15	32303592	32304616	0	non_cpg_random
10346	chr15	67065200	67066224	1	cpg_centered
10347	chr15	67833445	67834469	1	cpg_centered
10348	chr15	42272911	42273935	1	cpg_centered
10349	chr15	37003527	37004551	0	non_cpg_random
10350	chr15	96345446	96346470	1	cpg_centered
10351	chr15	53030637	53031661	0	non_cpg_random
10352	chr15	75023163	75024187	1	cpg_centered
10353	chr15	17842187	17843211	0	non_cpg_random
10354	chr15	75478201	75479225	0	non_cpg_random
10355	chr15	26772297	26773321	1	cpg_centered
10356	chr15	47828192	47829216	0	non_cpg_random
10357	chr15	82733103	82734127	0	non_cpg_random
10358	chr15	56918405	56919429	1	cpg_centered
10359	chr15	25862501	25863525	1	cpg_centered
10360	chr15	62059948	62060972	1	cpg_centered
10361	chr15	88741406	88742430	1	cpg_centered
10362	chr15	18955513	18956537	0	non_cpg_random
10363	chr15	90274649	90275673	1	cpg_centered
10364	chr15	41971798	41972822	1	cpg_centered
10365	chr15	42112204	42113228	0	non_cpg_random
10366	chr15	48810125	48811149	1	cpg_centered
10367	chr15	62115228	62116252	0	non_cpg_random
10368	chr15	100863455	100864479	0	non_cpg_random
10369	chr15	36888034	36889058	1	cpg_centered
10370	chr15	82647065	82648089	1	cpg_centered
10371	chr15	69160344	69161368	1	cpg_centered
10372	chr15	39930135	39931159	0	non_cpg_random
10373	chr15	68930133	68931157	1	cpg_centered
10374	chr15	76931368	76932392	1	cpg_centered
10375	chr15	77047143	77048167	0	non_cpg_random
10376	chr15	74540748	74541772	1	cpg_centered
10377	chr15	40893752	40894776	1	cpg_centered
10378	chr15	45377789	45378813	1	cpg_centered
10379	chr15	78507082	78508106	1	cpg_centered
10380	chr15	52568372	52569396	1	cpg_centered
10381	chr15	30191547	30192571	1	cpg_centered
10382	chr15	63276687	63277711	1	cpg_centered
10383	chr15	77614389	77615413	1	cpg_centered
10384	chr15	48644984	48646008	1	cpg_centered
10385	chr15	72685671	72686695	1	cpg_centered
10386	chr15	96351776	96352800	1	cpg_centered
10387	chr15	85380399	85381423	1	cpg_centered
10388	chr15	45704218	45705242	1	cpg_centered
10389	chr15	23302250	23303274	0	non_cpg_random
10390	chr15	94702498	94703522	0	non_cpg_random
10391	chr15	84462704	84463728	0	non_cpg_random
10392	chr15	88923124	88924148	0	non_cpg_random
10393	chr15	25590071	25591095	0	non_cpg_random
10394	chr15	65370672	65371696	0	non_cpg_random
10395	chr15	53290350	53291374	0	non_cpg_random
10396	chr15	91535173	91536197	0	non_cpg_random
10397	chr15	54490967	54491991	0	non_cpg_random
10398	chr15	50765122	50766146	1	cpg_centered
10399	chr15	50963309	50964333	0	non_cpg_random
10400	chr15	41621136	41622160	1	cpg_centered
10401	chr15	101088576	101089600	1	cpg_centered
10402	chr15	23742094	23743118	0	non_cpg_random
10403	chr15	59178310	59179334	0	non_cpg_random
10404	chr15	23605326	23606350	0	non_cpg_random
10405	chr15	53080914	53081938	0	non_cpg_random
10406	chr15	79940384	79941408	0	non_cpg_random
10407	chr15	60589621	60590645	0	non_cpg_random
10408	chr15	71641914	71642938	0	non_cpg_random
10409	chr15	78149024	78150048	1	cpg_centered
10410	chr15	91449300	91450324	0	non_cpg_random
10411	chr15	42207650	42208674	1	cpg_centered
10412	chr15	74245093	74246117	1	cpg_centered
10413	chr15	30845505	30846529	0	non_cpg_random
10414	chr15	77992867	77993891	0	non_cpg_random
10415	chr15	96416194	96417218	1	cpg_centered
10416	chr15	29993174	29994198	0	non_cpg_random
10417	chr15	72523868	72524892	0	non_cpg_random
10418	chr15	100826576	100827600	0	non_cpg_random
10419	chr15	41370847	41371871	0	non_cpg_random
10420	chr15	95326397	95327421	1	cpg_centered
10421	chr15	52786690	52787714	1	cpg_centered
10422	chr15	79310802	79311826	1	cpg_centered
10423	chr15	64406754	64407778	0	non_cpg_random
10424	chr15	24254171	24255195	0	non_cpg_random
10425	chr15	25713399	25714423	1	cpg_centered
10426	chr15	74872785	74873809	1	cpg_centered
10427	chr15	52307362	52308386	0	non_cpg_random
10428	chr15	88445744	88446768	0	non_cpg_random
10429	chr15	54241731	54242755	0	non_cpg_random
10430	chr15	28111206	28112230	1	cpg_centered
10431	chr15	52789369	52790393	1	cpg_centered
10432	chr15	64989301	64990325	1	cpg_centered
10433	chr15	61312749	61313773	0	non_cpg_random
10434	chr15	83283794	83284818	1	cpg_centered
10435	chr15	28213911	28214935	1	cpg_centered
10436	chr15	58864541	58865565	1	cpg_centered
10437	chr15	90351987	90353011	1	cpg_centered
10438	chr15	66039371	66040395	1	cpg_centered
10439	chr15	80040147	80041171	0	non_cpg_random
10440	chr15	97685946	97686970	0	non_cpg_random
10441	chr15	27810108	27811132	0	non_cpg_random
10442	chr15	88429901	88430925	0	non_cpg_random
10443	chr15	76647034	76648058	0	non_cpg_random
10444	chr15	90655282	90656306	0	non_cpg_random
10445	chr15	84747978	84749002	1	cpg_centered
10446	chr15	93097537	93098561	0	non_cpg_random
10447	chr15	75452912	75453936	1	cpg_centered
10448	chr15	75625054	75626078	1	cpg_centered
10449	chr15	96200288	96201312	0	non_cpg_random
10450	chr15	56383614	56384638	0	non_cpg_random
10451	chr15	98890998	98892022	1	cpg_centered
10452	chr15	72783271	72784295	1	cpg_centered
10453	chr15	37959525	37960549	0	non_cpg_random
10454	chr15	27541231	27542255	1	cpg_centered
10455	chr15	43661081	43662105	0	non_cpg_random
10456	chr15	26421522	26422546	0	non_cpg_random
10457	chr15	21080928	21081952	1	cpg_centered
10458	chr15	74060966	74061990	0	non_cpg_random
10459	chr15	30224097	30225121	1	cpg_centered
10460	chr15	68677943	68678967	0	non_cpg_random
10461	chr15	53696343	53697367	0	non_cpg_random
10462	chr15	66756492	66757516	0	non_cpg_random
10463	chr15	32434186	32435210	1	cpg_centered
10464	chr15	69475215	69476239	0	non_cpg_random
10465	chr15	43824149	43825173	1	cpg_centered
10466	chr15	64835363	64836387	1	cpg_centered
10467	chr15	78758945	78759969	1	cpg_centered
10468	chr15	55942712	55943736	0	non_cpg_random
10469	chr15	72166810	72167834	0	non_cpg_random
10470	chr15	26669812	26670836	1	cpg_centered
10471	chr15	46139208	46140232	0	non_cpg_random
10472	chr15	29968229	29969253	1	cpg_centered
10473	chr15	101538005	101539029	0	non_cpg_random
10474	chr15	99105019	99106043	1	cpg_centered
10475	chr15	40290780	40291804	1	cpg_centered
10476	chr15	92748363	92749387	0	non_cpg_random
10477	chr15	30470646	30471670	1	cpg_centered
10478	chr15	95363511	95364535	0	non_cpg_random
10479	chr15	18118837	18119861	0	non_cpg_random
10480	chr15	65422306	65423330	1	cpg_centered
10481	chr15	67520925	67521949	1	cpg_centered
10482	chr15	96878889	96879913	0	non_cpg_random
10483	chr15	40593947	40594971	1	cpg_centered
10484	chr15	90437405	90438429	0	non_cpg_random
10485	chr15	83011005	83012029	1	cpg_centered
10486	chr15	81307745	81308769	0	non_cpg_random
10487	chr15	82461619	82462643	0	non_cpg_random
10488	chr15	19326755	19327779	0	non_cpg_random
10489	chr15	33412981	33414005	0	non_cpg_random
10490	chr15	84172477	84173501	1	cpg_centered
10491	chr15	74725908	74726932	1	cpg_centered
10492	chr15	25438246	25439270	1	cpg_centered
10493	chr15	20472779	20473803	0	non_cpg_random
10494	chr15	91546100	91547124	0	non_cpg_random
10495	chr15	100849279	100850303	1	cpg_centered
10496	chr15	32342162	32343186	1	cpg_centered
10497	chr15	25587059	25588083	0	non_cpg_random
10498	chr15	47454170	47455194	0	non_cpg_random
10499	chr15	26383770	26384794	0	non_cpg_random
10500	chr15	66208382	66209406	0	non_cpg_random
10501	chr15	96329953	96330977	1	cpg_centered
10502	chr15	19634615	19635639	0	non_cpg_random
10503	chr15	70962148	70963172	0	non_cpg_random
10504	chr15	64702738	64703762	1	cpg_centered
10505	chr15	27806006	27807030	1	cpg_centered
10506	chr15	35671423	35672447	0	non_cpg_random
10507	chr15	57656477	57657501	0	non_cpg_random
10508	chr15	28116716	28117740	1	cpg_centered
10509	chr15	53843609	53844633	0	non_cpg_random
10510	chr15	82513075	82514099	1	cpg_centered
10511	chr15	22890254	22891278	1	cpg_centered
10512	chr15	45433818	45434842	0	non_cpg_random
10513	chr15	52396601	52397625	0	non_cpg_random
10514	chr15	44583246	44584270	0	non_cpg_random
10515	chr15	41439715	41440739	0	non_cpg_random
10516	chr15	83107127	83108151	1	cpg_centered
10517	chr15	83447077	83448101	1	cpg_centered
10518	chr15	19570278	19571302	0	non_cpg_random
10519	chr15	91775428	91776452	0	non_cpg_random
10520	chr15	40754738	40755762	1	cpg_centered
10521	chr15	25989103	25990127	1	cpg_centered
10522	chr15	51736973	51737997	1	cpg_centered
10523	chr15	93088559	93089583	1	cpg_centered
10524	chr15	68120021	68121045	0	non_cpg_random
10525	chr15	46257494	46258518	0	non_cpg_random
10526	chr15	49196453	49197477	0	non_cpg_random
10527	chr15	100635705	100636729	0	non_cpg_random
10528	chr15	20219495	20220519	0	non_cpg_random
10529	chr15	98109324	98110348	0	non_cpg_random
10530	chr15	52678599	52679623	1	cpg_centered
10531	chr15	97051081	97052105	0	non_cpg_random
10532	chr15	69839764	69840788	0	non_cpg_random
10533	chr15	20808363	20809387	0	non_cpg_random
10534	chr15	46450567	46451591	0	non_cpg_random
10535	chr15	44094100	44095124	0	non_cpg_random
10536	chr15	21901497	21902521	0	non_cpg_random
10537	chr15	66386579	66387603	1	cpg_centered
10538	chr15	92040305	92041329	0	non_cpg_random
10539	chr15	28803093	28804117	0	non_cpg_random
10540	chr15	54723553	54724577	0	non_cpg_random
10541	chr15	70853556	70854580	1	cpg_centered
10542	chr15	99749521	99750545	0	non_cpg_random
10543	chr15	33578047	33579071	0	non_cpg_random
10544	chr15	37667491	37668515	0	non_cpg_random
10545	chr15	20814143	20815167	1	cpg_centered
10546	chr15	66780774	66781798	1	cpg_centered
10547	chr15	83653782	83654806	1	cpg_centered
10548	chr15	92555243	92556267	0	non_cpg_random
10549	chr15	99100094	99101118	1	cpg_centered
10550	chr15	98636708	98637732	0	non_cpg_random
10551	chr15	44288463	44289487	1	cpg_centered
10552	chr15	30103384	30104408	1	cpg_centered
10553	chr15	79283310	79284334	1	cpg_centered
10554	chr15	52362376	52363400	0	non_cpg_random
10555	chr15	97794202	97795226	0	non_cpg_random
10556	chr15	36578965	36579989	1	cpg_centered
10557	chr15	91099563	91100587	1	cpg_centered
10558	chr15	43184956	43185980	1	cpg_centered
10559	chr15	51870557	51871581	0	non_cpg_random
10560	chr15	54121596	54122620	0	non_cpg_random
10561	chr15	52295053	52296077	1	cpg_centered
10562	chr15	44889078	44890102	0	non_cpg_random
10563	chr15	75738270	75739294	1	cpg_centered
10564	chr15	31673355	31674379	0	non_cpg_random
10565	chr15	74373738	74374762	1	cpg_centered
10566	chr15	22494274	22495298	1	cpg_centered
10567	chr15	49306416	49307440	0	non_cpg_random
10568	chr15	23711076	23712100	0	non_cpg_random
10569	chr15	27771933	27772957	0	non_cpg_random
10570	chr15	72319521	72320545	1	cpg_centered
10571	chr15	43800228	43801252	1	cpg_centered
10572	chr15	99553361	99554385	0	non_cpg_random
10573	chr15	39397935	39398959	0	non_cpg_random
10574	chr15	40279705	40280729	1	cpg_centered
10575	chr15	23877672	23878696	1	cpg_centered
10576	chr15	40843754	40844778	1	cpg_centered
10577	chr15	41501723	41502747	1	cpg_centered
10578	chr15	68559166	68560190	1	cpg_centered
10579	chr15	39976108	39977132	1	cpg_centered
10580	chr15	46502099	46503123	0	non_cpg_random
10581	chr15	63697265	63698289	0	non_cpg_random
10582	chr15	20581615	20582639	1	cpg_centered
10583	chr15	37117347	37118371	0	non_cpg_random
10584	chr15	28106696	28107720	1	cpg_centered
10585	chr15	40763381	40764405	1	cpg_centered
10586	chr15	88708280	88709304	0	non_cpg_random
10587	chr15	61228358	61229382	1	cpg_centered
10588	chr15	59461737	59462761	0	non_cpg_random
10589	chr15	89776286	89777310	1	cpg_centered
10590	chr15	83990238	83991262	0	non_cpg_random
10591	chr15	38453816	38454840	1	cpg_centered
10592	chr15	37631547	37632571	0	non_cpg_random
10593	chr15	19881055	19882079	0	non_cpg_random
10594	chr15	28098806	28099830	1	cpg_centered
10595	chr15	37170885	37171909	0	non_cpg_random
10596	chr15	60591613	60592637	1	cpg_centered
10597	chr15	78469954	78470978	0	non_cpg_random
10598	chr15	78127929	78128953	0	non_cpg_random
10599	chr15	86158987	86160011	0	non_cpg_random
10600	chr15	85715463	85716487	0	non_cpg_random
10601	chr15	40471069	40472093	1	cpg_centered
10602	chr15	56364970	56365994	1	cpg_centered
10603	chr15	61630524	61631548	0	non_cpg_random
10604	chr15	57706334	57707358	1	cpg_centered
10605	chr15	39092141	39093165	0	non_cpg_random
10606	chr15	32129237	32130261	0	non_cpg_random
10607	chr15	65377113	65378137	1	cpg_centered
10608	chr15	50686062	50687086	1	cpg_centered
10609	chr15	30107090	30108114	0	non_cpg_random
10610	chr15	68277666	68278690	1	cpg_centered
10611	chr15	85255108	85256132	1	cpg_centered
10612	chr15	27769912	27770936	1	cpg_centered
10613	chr15	78810817	78811841	1	cpg_centered
10614	chr15	47184225	47185249	1	cpg_centered
10615	chr15	93243774	93244798	0	non_cpg_random
10616	chr15	25545087	25546111	0	non_cpg_random
10617	chr15	20270470	20271494	0	non_cpg_random
10618	chr15	83378699	83379723	1	cpg_centered
10619	chr15	28068399	28069423	0	non_cpg_random
10620	chr15	34101326	34102350	1	cpg_centered
10621	chr15	78765837	78766861	0	non_cpg_random
10622	chr15	35246650	35247674	0	non_cpg_random
10623	chr15	49077468	49078492	0	non_cpg_random
10624	chr15	31925476	31926500	0	non_cpg_random
10625	chr15	61508333	61509357	0	non_cpg_random
10626	chr15	80695077	80696101	1	cpg_centered
10627	chr15	66252368	66253392	1	cpg_centered
10628	chr15	74128604	74129628	1	cpg_centered
10629	chr15	86599917	86600941	0	non_cpg_random
10630	chr15	66979144	66980168	0	non_cpg_random
10631	chr15	86947952	86948976	0	non_cpg_random
10632	chr15	45187113	45188137	1	cpg_centered
10633	chr15	23104477	23105501	0	non_cpg_random
10634	chr15	101770109	101771133	0	non_cpg_random
10635	chr15	82952074	82953098	1	cpg_centered
10636	chr15	39891577	39892601	0	non_cpg_random
10637	chr15	88881006	88882030	1	cpg_centered
10638	chr15	32536043	32537067	1	cpg_centered
10639	chr15	84421347	84422371	1	cpg_centered
10640	chr15	99129616	99130640	0	non_cpg_random
10641	chr15	93613354	93614378	0	non_cpg_random
10642	chr15	29674593	29675617	1	cpg_centered
10643	chr15	24341504	24342528	0	non_cpg_random
10644	chr15	85948578	85949602	0	non_cpg_random
10645	chr15	77944032	77945056	1	cpg_centered
10646	chr15	67820567	67821591	1	cpg_centered
10647	chr15	63297829	63298853	0	non_cpg_random
10648	chr15	37309954	37310978	0	non_cpg_random
10649	chr15	73632626	73633650	1	cpg_centered
10650	chr15	100918537	100919561	1	cpg_centered
10651	chr15	61227115	61228139	1	cpg_centered
10652	chr15	20775278	20776302	1	cpg_centered
10653	chr15	41584946	41585970	1	cpg_centered
10654	chr15	81554844	81555868	0	non_cpg_random
10655	chr15	96955463	96956487	0	non_cpg_random
10656	chr15	26193052	26194076	0	non_cpg_random
10657	chr15	97768228	97769252	0	non_cpg_random
10658	chr15	91455200	91456224	0	non_cpg_random
10659	chr15	37490289	37491313	1	cpg_centered
